,TEAM,GAME DATE,MIN,EFG%,FTA RATE,TOV,TOV%,OREB%,OPP_EFG%,OPP_FTA RATE,OPP_TOV,OPP_TOV%,OPP_OREB%,OPP,REST,OPP_REST,W/L,Home/Away,+/-
639,PHX,12/5/17,48,0.553,0.507,15.6,0.156,0,0.56,0.283,15.9,0.159,0.186,TOR,1,4,0,0,-13
640,PHX,12/7/17,48,0.506,0.359,14.8,0.148,0.25,0.556,0.309,11.6,0.116,0.2,WAS,2,2,0,1,-10
641,PHX,12/9/17,48,0.481,0.375,11.7,0.117,0.227,0.494,0.287,15.8,0.158,0.375,SAS,2,1,0,1,-3
642,POR,10/18/17,48,0.567,0.311,17.1,0.171,0.395,0.354,0.202,15.5,0.155,0.192,PHX,0,0,1,0,48
643,POR,10/20/17,48,0.532,0.179,9,0.09,0.25,0.474,0.423,12.2,0.122,0.13,IND,2,2,1,0,18
644,POR,10/21/17,48,0.488,0.432,16.1,0.161,0.317,0.569,0.375,14,0.14,0.194,MIL,1,1,0,0,-3
645,POR,10/24/17,48,0.432,0.375,18.4,0.184,0.321,0.454,0.421,16.5,0.165,0.082,NOP,3,2,1,1,10
646,POR,10/26/17,48,0.472,0.247,10.8,0.108,0.333,0.526,0.468,13.2,0.132,0.333,LAC,2,2,0,1,-1
647,POR,10/28/17,48,0.5,0.308,14.1,0.141,0.261,0.477,0.345,16.2,0.162,0.226,PHX,2,3,1,1,7
648,POR,10/30/17,48,0.438,0.238,13.6,0.136,0.133,0.494,0.195,10.4,0.104,0.2,TOR,2,3,0,1,-14
649,POR,11/1/17,53,0.446,0.29,15.3,0.153,0.196,0.45,0.4,12.7,0.127,0.192,UTA,2,2,0,0,-9
650,POR,11/2/17,48,0.517,0.314,12,0.12,0.25,0.57,0.342,11,0.11,0.061,LAL,1,2,1,1,3
651,POR,11/5/17,48,0.547,0.378,22.5,0.225,0.212,0.511,0.169,12.7,0.127,0.14,OKC,3,2,1,1,4
652,POR,11/7/17,48,0.481,0.247,16.7,0.167,0.256,0.527,0.342,16,0.16,0.135,MEM,2,2,0,1,-1
653,POR,11/10/17,48,0.463,0.116,11.1,0.111,0.24,0.495,0.209,10.2,0.102,0.22,BKN,3,3,0,1,-4
654,POR,11/13/17,48,0.568,0.247,23.2,0.232,0.258,0.411,0.179,20.3,0.203,0.255,DEN,3,2,1,1,17
655,POR,11/15/17,48,0.517,0.149,13.6,0.136,0.227,0.538,0.114,16.5,0.165,0.184,ORL,2,2,1,1,5
656,POR,11/17/17,48,0.414,0.198,18.9,0.189,0.262,0.447,0.176,14,0.14,0.267,SAC,2,2,0,0,-4
657,POR,11/18/17,48,0.614,0.3,20.4,0.204,0.156,0.427,0.202,11.1,0.111,0.188,SAC,1,1,1,1,12
658,POR,11/20/17,48,0.434,0.386,17.2,0.172,0.333,0.43,0.267,8.1,0.081,0.1,MEM,2,2,1,0,8
659,POR,11/22/17,48,0.376,0.27,16.1,0.161,0.193,0.494,0.189,17.2,0.172,0.229,PHI,2,2,0,0,-20
660,POR,11/24/17,48,0.531,0.365,6.6,0.066,0.261,0.55,0.21,8.6,0.086,0.283,BKN,2,2,1,0,2
661,POR,11/25/17,48,0.569,0.275,16.1,0.161,0.167,0.506,0.18,11,0.11,0.167,WAS,1,3,1,0,3
662,POR,11/27/17,48,0.488,0.313,11.8,0.118,0.119,0.426,0.25,13.4,0.134,0.259,NYK,2,2,1,0,12
663,POR,11/30/17,48,0.458,0.205,19.1,0.191,0.25,0.517,0.172,10.1,0.101,0.111,MIL,3,2,0,1,-12
664,POR,12/2/17,48,0.5,0.105,4.7,0.047,0.17,0.61,0.291,11.4,0.114,0.103,NOP,2,1,0,1,-7
665,POR,12/5/17,48,0.487,0.269,19.1,0.191,0.175,0.534,0.157,10.6,0.106,0.244,WAS,3,1,0,1,-14
666,POR,12/9/17,48,0.614,0.136,15.6,0.156,0.2,0.6,0.56,12.2,0.122,0.212,HOU,4,2,0,1,-7
667,POR,12/11/17,48,0.46,0.284,10.3,0.103,0.25,0.613,0.213,14.7,0.147,0.182,GSW,2,3,0,0,-7
668,SAC,10/18/17,48,0.523,0.114,17.8,0.178,0.22,0.47,0.349,16,0.16,0.267,HOU,0,1,0,1,-5
669,SAC,10/20/17,48,0.483,0.149,16.4,0.164,0.356,0.487,0.28,13.4,0.134,0.146,DAL,2,2,1,0,5
670,SAC,10/21/17,48,0.412,0.153,15.1,0.151,0.231,0.494,0.235,17.4,0.174,0.4,DEN,1,3,0,0,-17
671,SAC,10/23/17,48,0.48,0.293,8.4,0.084,0.25,0.61,0.351,20.2,0.202,0.2,PHX,2,2,0,0,-2
672,SAC,10/26/17,48,0.512,0.309,13,0.13,0.119,0.564,0.267,14.8,0.148,0.256,NOP,3,2,0,1,-8
673,SAC,10/29/17,48,0.427,0.195,20.4,0.204,0.234,0.571,0.235,17.4,0.174,0.289,WAS,3,2,0,1,-27
674,SAC,10/31/17,48,0.432,0.159,15.1,0.151,0.204,0.494,0.259,15.7,0.157,0.28,IND,2,2,0,0,-18
675,SAC,11/1/17,48,0.469,0.148,15.9,0.159,0.163,0.591,0.232,20.4,0.204,0.457,BOS,1,2,0,0,-27
676,SAC,11/4/17,48,0.592,0.171,18.6,0.186,0.1,0.589,0.278,15.7,0.157,0.216,DET,3,1,0,0,-9
677,SAC,11/7/17,48,0.525,0.152,22.5,0.225,0.125,0.395,0.267,16.3,0.163,0.176,OKC,3,2,1,1,8
678,SAC,11/9/17,48,0.495,0.301,8.5,0.085,0.157,0.511,0.31,16.5,0.165,0.26,PHI,2,2,1,1,1
679,SAC,11/11/17,48,0.419,0.375,13.7,0.137,0.256,0.589,0.167,11,0.11,0.205,NYK,2,3,0,0,-27
680,SAC,11/13/17,48,0.476,0.214,10.9,0.109,0.2,0.576,0.14,11.9,0.119,0.286,WAS,2,2,0,0,-18
681,SAC,11/15/17,48,0.386,0.227,12.3,0.123,0.2,0.734,0.203,20.6,0.206,0.333,ATL,2,2,0,0,-46
682,SAC,11/17/17,48,0.447,0.176,14,0.14,0.267,0.414,0.198,18.9,0.189,0.262,POR,2,2,1,1,4
683,SAC,11/18/17,48,0.427,0.202,11.1,0.111,0.188,0.614,0.3,20.4,0.204,0.156,POR,1,1,0,0,-12
684,SAC,11/20/17,48,0.523,0.105,14.1,0.141,0.125,0.576,0.233,14.8,0.148,0.326,DEN,2,1,0,1,-16
685,SAC,11/22/17,48,0.612,0.165,17.3,0.173,0.263,0.596,0.192,17.4,0.174,0.105,LAL,2,1,1,1,11
686,SAC,11/25/17,48,0.524,0.108,18.6,0.186,0.205,0.531,0.163,18.4,0.184,0.171,LAC,3,3,0,1,-2
687,SAC,11/27/17,48,0.589,0.266,16.3,0.163,0.289,0.6,0.175,16.3,0.163,0.265,GSW,2,2,1,0,4
688,SAC,11/28/17,48,0.435,0.377,18.2,0.182,0.196,0.655,0.437,12.5,0.125,0.031,MIL,1,3,0,1,-25
689,SAC,12/1/17,48,0.565,0.165,12.6,0.126,0.211,0.539,0.144,9.3,0.093,0.186,CHI,3,1,1,0,1
690,SAC,12/2/17,48,0.552,0.273,17.5,0.175,0.182,0.536,0.609,16,0.16,0.25,MIL,1,2,0,0,-5
691,SAC,12/6/17,48,0.512,0.151,14.5,0.145,0.2,0.564,0.269,15.7,0.157,0.163,CLE,4,2,0,0,-6
692,SAC,12/8/17,53,0.552,0.144,17.8,0.178,0.282,0.517,0.213,15.8,0.158,0.167,NOP,2,2,1,0,7
693,SAC,12/10/17,48,0.548,0.192,22.5,0.225,0.179,0.511,0.218,13.5,0.135,0.255,TOR,2,2,0,1,-15
694,SAS,10/18/17,48,0.506,0.213,11.4,0.114,0.279,0.482,0.271,13.4,0.134,0.224,MIN,0,0,1,1,8
695,SAS,10/21/17,48,0.414,0.172,11.3,0.113,0.259,0.427,0.11,20.4,0.204,0.174,CHI,3,2,1,0,10
696,SAS,10/23/17,48,0.472,0.256,19.6,0.196,0.383,0.488,0.3,14.9,0.149,0.119,TOR,2,2,1,1,4
697,SAS,10/25/17,48,0.618,0.395,13.8,0.138,0.222,0.519,0.225,9.7,0.097,0.1,MIA,2,2,1,0,17
698,SAS,10/27/17,48,0.36,0.303,17.7,0.177,0.304,0.637,0.167,18.4,0.184,0.158,ORL,2,3,0,0,-27
699,SAS,10/29/17,48,0.45,0.2,16.5,0.165,0.24,0.532,0.26,19.2,0.192,0.158,IND,2,4,0,0,-3
700,SAS,10/30/17,48,0.483,0.23,11.6,0.116,0.235,0.54,0.182,15.8,0.158,0.349,BOS,1,2,0,0,-14
701,SAS,11/2/17,48,0.431,0.264,18.6,0.186,0.28,0.602,0.193,14.1,0.141,0.135,GSW,3,3,0,1,-20
702,SAS,11/3/17,48,0.524,0.313,15.5,0.155,0.167,0.463,0.525,12.1,0.121,0.224,CHA,1,2,1,1,7
703,SAS,11/5/17,48,0.563,0.205,10.2,0.102,0.19,0.506,0.272,18.4,0.184,0.239,PHX,2,2,1,1,17
704,SAS,11/7/17,48,0.625,0.226,13.8,0.138,0.275,0.579,0.207,18.5,0.185,0.263,LAC,2,2,1,1,13
705,SAS,11/10/17,48,0.481,0.138,19.2,0.192,0.2,0.489,0.157,14.3,0.143,0.244,MIL,3,3,0,1,-7
706,SAS,11/11/17,48,0.706,0.188,14.3,0.143,0.258,0.5,0.151,13,0.13,0.122,CHI,1,1,1,1,39
707,SAS,11/14/17,48,0.481,0.342,12.6,0.126,0.186,0.469,0.222,15.2,0.152,0.114,DAL,3,2,1,0,6
708,SAS,11/15/17,48,0.462,0.19,18.1,0.181,0.302,0.5,0.184,7.8,0.078,0.256,MIN,1,2,0,0,-12
709,SAS,11/17/17,48,0.532,0.364,14.4,0.144,0.3,0.489,0.236,9.6,0.096,0.289,OKC,2,2,1,1,3
710,SAS,11/20/17,48,0.506,0.067,18.8,0.188,0.326,0.482,0.094,15.9,0.159,0.191,ATL,3,2,1,1,11
711,SAS,11/22/17,48,0.432,0.17,15.6,0.156,0.174,0.525,0.296,15.9,0.159,0.184,NOP,2,2,0,0,-17
712,SAS,11/25/17,48,0.519,0.309,11.6,0.116,0.222,0.393,0.31,14.7,0.147,0.275,CHA,3,1,1,0,20
713,SAS,11/27/17,48,0.585,0.256,10.3,0.103,0.1,0.565,0.2,11.1,0.111,0.093,DAL,2,2,1,1,7
714,SAS,11/29/17,48,0.56,0.32,13,0.13,0.161,0.526,0.208,18.9,0.189,0.289,MEM,2,3,1,1,9
715,SAS,12/1/17,48,0.521,0.457,16.3,0.163,0.189,0.439,0.243,17.8,0.178,0.182,MEM,2,2,1,0,16
716,SAS,12/3/17,48,0.461,0.303,17.9,0.179,0.2,0.46,0.241,19.8,0.198,0.326,OKC,2,2,0,0,-3
717,SAS,12/4/17,48,0.512,0.146,18,0.18,0.222,0.459,0.282,10.1,0.101,0.146,DET,1,2,1,1,3
718,SAS,12/6/17,48,0.603,0.161,11.7,0.117,0.303,0.667,0.167,21,0.21,0.2,MIA,2,3,1,1,12
719,SAS,12/8/17,48,0.519,0.296,14.4,0.144,0.333,0.524,0.205,15,0.15,0.256,BOS,2,2,1,1,3
720,SAS,12/9/17,48,0.494,0.287,15.8,0.158,0.375,0.481,0.375,11.7,0.117,0.227,PHX,1,2,1,0,3
721,TOR,10/19/17,48,0.548,0.337,17.1,0.171,0.31,0.472,0.213,17.9,0.179,0.217,CHI,0,0,1,1,17
722,TOR,10/21/17,48,0.545,0.416,11.8,0.118,0.195,0.439,0.439,18.2,0.182,0.157,PHI,2,1,1,1,34
723,TOR,10/23/17,48,0.488,0.3,14.9,0.149,0.119,0.472,0.256,19.6,0.196,0.383,SAS,2,2,0,0,-4
724,TOR,10/25/17,48,0.5,0.202,17.4,0.174,0.354,0.636,0.286,17.4,0.174,0.194,GSW,2,2,0,0,-5
725,TOR,10/27/17,48,0.468,0.215,13.1,0.131,0.184,0.475,0.304,20.7,0.207,0.225,LAL,2,2,1,0,9
726,TOR,10/30/17,48,0.494,0.195,10.4,0.104,0.2,0.438,0.238,13.6,0.136,0.133,POR,3,2,1,0,14
727,TOR,11/1/17,48,0.559,0.294,13.9,0.139,0.209,0.625,0.33,11.6,0.116,0.237,DEN,2,2,0,0,-18
728,TOR,11/3/17,48,0.613,0.394,17.8,0.178,0.179,0.488,0.3,14.8,0.148,0.227,UTA,2,2,1,0,9
729,TOR,11/5/17,48,0.494,0.338,13.6,0.136,0.205,0.535,0.271,16.8,0.168,0.289,WAS,2,2,0,1,-11
730,TOR,11/7/17,48,0.623,0.296,15.9,0.159,0.194,0.569,0.35,15.1,0.151,0.211,CHI,2,3,1,1,5
731,TOR,11/9/17,48,0.541,0.235,10.9,0.109,0.227,0.616,0.305,13.6,0.136,0.095,NOP,2,2,1,1,4
732,TOR,11/12/17,48,0.536,0.333,18.9,0.189,0.162,0.46,0.218,15.7,0.157,0.333,BOS,3,2,0,0,-1
733,TOR,11/14/17,48,0.615,0.538,13.3,0.133,0.128,0.494,0.519,18.6,0.186,0.311,HOU,2,2,1,0,16
734,TOR,11/15/17,48,0.697,0.263,21,0.21,0.214,0.56,0.154,13.8,0.138,0.244,NOP,1,2,1,0,9
735,TOR,11/17/17,48,0.622,0.141,13.1,0.131,0.094,0.379,0.187,10.6,0.106,0.275,NYK,2,2,1,1,23
736,TOR,11/19/17,48,0.5,0.156,8.6,0.086,0.239,0.488,0.259,14.5,0.145,0.178,WAS,2,2,1,1,9
737,TOR,11/22/17,48,0.506,0.207,15.3,0.153,0.261,0.505,0.183,12.1,0.121,0.302,NYK,3,2,0,0,-8
738,TOR,11/24/17,48,0.549,0.247,19.5,0.195,0.184,0.524,0.325,15.9,0.159,0.222,IND,2,4,0,0,-3
739,TOR,11/25/17,48,0.625,0.107,17.2,0.172,0.306,0.387,0.307,19.6,0.196,0.167,ATL,1,1,1,0,34
740,TOR,11/29/17,48,0.602,0.112,8.9,0.089,0.275,0.525,0.443,12.9,0.129,0.2,CHA,4,4,1,1,13
741,TOR,12/1/17,48,0.546,0.216,11.3,0.113,0.279,0.48,0.216,10.2,0.102,0.3,IND,2,2,1,1,5
742,TOR,12/5/17,48,0.56,0.283,15.9,0.159,0.186,0.553,0.507,15.6,0.156,0,PHX,4,1,1,1,13
743,TOR,12/8/17,48,0.558,0.423,11.8,0.118,0.294,0.555,0.268,17.4,0.174,0.297,MEM,3,2,1,0,9
744,TOR,12/10/17,48,0.511,0.218,13.5,0.135,0.255,0.548,0.192,22.5,0.225,0.179,SAC,2,2,1,0,15
745,TOR,12/11/17,48,0.444,0.325,12.8,0.128,0.065,0.418,0.264,12.9,0.129,0.264,LAC,1,2,0,0,-5
746,UTA,10/18/17,48,0.562,0.198,15.5,0.155,0.162,0.552,0.156,22.6,0.226,0.189,DEN,0,0,1,1,10
747,UTA,10/20/17,48,0.539,0.221,19.7,0.197,0.171,0.488,0.321,16.3,0.163,0.244,MIN,2,2,0,0,-3
748,UTA,10/21/17,48,0.552,0.182,20,0.2,0.189,0.481,0.244,17.8,0.178,0.19,OKC,1,2,1,1,9
749,UTA,10/24/17,48,0.475,0.139,19.2,0.192,0.195,0.53,0.253,13.8,0.138,0.25,LAC,3,3,0,0,-18
750,UTA,10/25/17,48,0.455,0.325,22.9,0.229,0.152,0.469,0.094,16,0.16,0.302,PHX,1,2,0,0,-9
751,UTA,10/28/17,48,0.551,0.165,24.5,0.245,0.359,0.414,0.247,17.4,0.174,0.286,LAL,3,1,1,1,15
752,UTA,10/30/17,48,0.568,0.185,14.6,0.146,0.154,0.526,0.145,25,0.25,0.237,DAL,2,2,1,1,15
753,UTA,11/1/17,53,0.45,0.4,12.7,0.127,0.192,0.446,0.29,15.3,0.153,0.196,POR,2,2,1,1,9
754,UTA,11/3/17,48,0.488,0.3,14.8,0.148,0.227,0.613,0.394,17.8,0.178,0.179,TOR,2,2,0,1,-9
755,UTA,11/5/17,48,0.506,0.273,13.4,0.134,0.178,0.735,0.259,19.8,0.198,0.167,HOU,2,2,0,0,-27
756,UTA,11/7/17,48,0.348,0.354,10.7,0.107,0.226,0.494,0.37,20.3,0.203,0.205,PHI,2,4,0,1,-7
757,UTA,11/10/17,48,0.372,0.297,18.4,0.184,0.089,0.455,0.234,21.2,0.212,0.163,MIA,3,2,0,1,-10
758,UTA,11/11/17,48,0.547,0.294,16,0.16,0.279,0.507,0.513,17,0.17,0.238,BKN,1,1,1,1,8
759,UTA,11/13/17,48,0.524,0.131,15.7,0.157,0.186,0.592,0.408,17.8,0.178,0.179,MIN,2,2,0,1,-11
760,UTA,11/15/17,48,0.538,0.215,15.3,0.153,0.214,0.525,0.309,12.1,0.121,0.3,NYK,2,2,0,0,-5
761,UTA,11/17/17,48,0.57,0.304,16.7,0.167,0.238,0.613,0.238,12.8,0.128,0.121,BKN,2,3,0,0,-11
762,UTA,11/18/17,48,0.551,0.184,10.7,0.107,0.286,0.432,0.284,16.6,0.166,0.216,ORL,1,3,1,0,40
763,UTA,11/20/17,48,0.406,0.224,13.9,0.139,0.132,0.541,0.259,18.9,0.189,0.25,PHI,2,2,0,0,-21
764,UTA,11/22/17,48,0.547,0.221,7.5,0.075,0.186,0.404,0.256,16.9,0.169,0.178,CHI,2,1,1,1,30
765,UTA,11/25/17,48,0.679,0.235,10.6,0.106,0.135,0.584,0.299,17.7,0.177,0.242,MIL,3,3,1,1,13
766,UTA,11/28/17,48,0.563,0.103,11.8,0.118,0.231,0.404,0.205,19.8,0.198,0.261,DEN,3,4,1,1,29
767,UTA,11/30/17,48,0.676,0.165,13.8,0.138,0.278,0.614,0.429,20.6,0.206,0.303,LAC,2,3,1,0,19
768,UTA,12/1/17,48,0.565,0.294,9.3,0.093,0.182,0.569,0.172,10.2,0.102,0.136,NOP,1,2,1,1,6
769,UTA,12/4/17,48,0.671,0.237,17.8,0.178,0.345,0.313,0.288,14.3,0.143,0.222,WAS,3,3,1,1,47
770,UTA,12/5/17,48,0.5,0.266,18.5,0.185,0.209,0.506,0.321,19.1,0.191,0.316,OKC,1,2,0,0,-6
771,UTA,12/7/17,48,0.513,0.351,13.3,0.133,0.095,0.58,0.296,16.9,0.169,0.222,HOU,2,4,0,1,-11
772,UTA,12/9/17,48,0.487,0.487,16.1,0.161,0.214,0.586,0.321,11.5,0.115,0.235,MIL,2,1,0,0,-17
773,WAS,10/18/17,48,0.464,0.392,9.3,0.093,0.302,0.543,0.204,15.8,0.158,0.234,PHI,0,0,1,1,5
774,WAS,10/20/17,48,0.573,0.467,16.9,0.169,0.233,0.552,0.23,18.1,0.181,0.25,DET,2,2,1,1,4
775,WAS,10/23/17,48,0.494,0.333,14.8,0.148,0.222,0.538,0.288,22.1,0.221,0.243,DEN,3,2,1,0,5
776,WAS,10/25/17,53,0.442,0.242,13.3,0.133,0.13,0.484,0.174,19.1,0.191,0.136,LAL,2,3,0,0,-3
777,WAS,10/27/17,48,0.521,0.227,13.7,0.137,0.24,0.537,0.211,16.9,0.169,0.341,GSW,2,2,0,0,-3
778,WAS,10/29/17,48,0.571,0.235,17.4,0.174,0.289,0.427,0.195,20.4,0.204,0.234,SAC,2,3,1,0,27
779,WAS,11/1/17,48,0.5,0.326,11.7,0.117,0.306,0.548,0.458,10.1,0.101,0.268,PHX,3,1,0,1,-6
780,WAS,11/3/17,48,0.601,0.369,15.3,0.153,0.257,0.634,0.341,14.8,0.148,0.222,CLE,2,2,0,1,-8
781,WAS,11/5/17,48,0.535,0.271,16.8,0.168,0.289,0.494,0.338,13.6,0.136,0.205,TOR,2,2,1,0,11
782,WAS,11/7/17,48,0.493,0.427,14.8,0.148,0.067,0.533,0.22,11.9,0.119,0.234,DAL,2,3,0,1,-14
783,WAS,11/9/17,48,0.56,0.241,20.6,0.206,0.194,0.378,0.477,17.9,0.179,0.309,LAL,2,1,1,1,16
784,WAS,11/11/17,48,0.583,0.359,22.5,0.225,0.333,0.494,0.205,23,0.23,0.244,ATL,2,1,1,1,19
785,WAS,11/13/17,48,0.576,0.14,11.9,0.119,0.286,0.476,0.214,10.9,0.109,0.2,SAC,2,2,1,1,18
786,WAS,11/15/17,48,0.468,0.397,13,0.13,0.268,0.494,0.244,18.6,0.186,0.293,MIA,2,3,1,0,9
787,WAS,11/17/17,48,0.44,0.19,12.5,0.125,0.143,0.47,0.217,15.6,0.156,0.204,MIA,2,2,0,1,-3
788,WAS,11/19/17,48,0.488,0.259,14.5,0.145,0.178,0.5,0.156,8.6,0.086,0.239,TOR,2,2,0,0,-9
789,WAS,11/20/17,48,0.588,0.23,19.7,0.197,0.229,0.468,0.241,10.9,0.109,0.136,MIL,1,2,1,0,11
790,WAS,11/22/17,53,0.54,0.222,11.5,0.115,0.209,0.527,0.44,11.3,0.113,0.292,CHA,2,2,0,0,-5
791,WAS,11/25/17,48,0.506,0.18,11,0.11,0.167,0.569,0.275,16.1,0.161,0.167,POR,3,1,0,1,-3
792,WAS,11/28/17,48,0.494,0.205,7.9,0.079,0.2,0.471,0.165,11.3,0.113,0.271,MIN,3,2,1,0,3
793,WAS,11/29/17,48,0.455,0.416,10.1,0.101,0.14,0.475,0.79,16.2,0.162,0.429,PHI,1,2,0,0,-5
794,WAS,12/1/17,48,0.522,0.213,11.9,0.119,0.364,0.5,0.241,15.3,0.153,0.108,DET,2,2,1,1,18
795,WAS,12/4/17,48,0.313,0.288,14.3,0.143,0.222,0.671,0.237,17.8,0.178,0.345,UTA,3,3,0,0,-47
796,WAS,12/5/17,48,0.534,0.157,10.6,0.106,0.244,0.487,0.269,19.1,0.191,0.175,POR,1,3,1,0,14
797,WAS,12/7/17,48,0.556,0.309,11.6,0.116,0.2,0.506,0.359,14.8,0.148,0.25,PHX,2,2,1,0,10
798,WAS,12/9/17,48,0.591,0.28,14.4,0.144,0.237,0.575,0.3,10.4,0.104,0.103,LAC,2,3,0,0,-1
799,WAS,12/12/17,48,0.421,0.232,10.6,0.106,0.214,0.464,0.393,13.5,0.135,0.196,BKN,3,3,0,0,-5